1.37,1.9273,58
1.9273,2.1537,61
2.3162,2.7051,64
2.7109,3.0534,64
3.0534,3.3263,61
3.3959,3.7965,57
3.7965,4.1215,57
4.1216,4.4931,58
4.4931,4.7485,61
4.8472,5.149,61
5.2303,5.6308,57
5.9443,6.2346,54
6.2694,6.7222,57
6.757,7.0821,57
7.1227,7.3143,57
8.0806,8.4579,56
8.4811,8.6785,57
8.812,9.3402,57
9.4854,9.9149,61
10.031,10.42,61
10.42,10.606,67
10.635,11.163,69
11.163,12.249,69
13.003,13.41,68
13.41,13.944,68
13.973,14.338,66
14.501,14.698,64
14.698,15.505,61
16.028,16.283,60
16.283,16.44,60
16.573,16.974,61
17.043,17.665,60
17.665,18.019,59
18.059,18.268,59
18.268,18.71,60
18.715,19.464,58
19.981,21.264,59
21.333,21.786,60
21.914,22.297,60
22.442,23.127,63
23.127,24.602,64
24.602,24.967,59
25.049,26.001,57
