0.41796,1.0101,54
1.0101,1.2887,54
1.2887,1.5035,53
1.5267,2.0666,53
2.2291,2.5136,51
2.7283,2.8967,49
2.9722,3.1637,45
3.1927,3.3669,49
3.3727,4.1796,49
5.2825,5.4683,48
5.5031,5.9617,53
6.0024,6.4261,54
6.5016,7.1227,52
7.1227,7.2853,51
7.2853,7.4536,49
7.7555,8.0457,49
8.4056,8.6494,44
10.408,10.675,46
10.832,11.163,49
11.163,11.401,46
11.627,11.941,51
11.964,12.33,51
12.458,12.725,51
12.852,13.201,47
13.201,13.398,48
13.491,14.158,45
15.435,15.586,45
15.621,15.824,48
15.888,16.086,49
16.161,16.312,47
16.637,17.02,42
17.403,17.723,42
18.326,18.692,46
18.698,19.104,46
