1.2771,1.4977,60
1.579,1.8808,64
1.9156,2.2814,67
2.4845,2.8154,68
2.8619,3.1637,68
3.274,3.5585,66
3.8835,4.1506,60
4.2318,4.5221,64
4.5511,4.8878,67
5.1664,5.7644,69
5.8572,6.1707,67
6.7048,7.146,65
7.1518,7.5059,67
7.5059,7.6684,67
7.7961,8.2489,69
8.4753,8.6843,66
9.0384,9.1893,59
9.3925,9.6711,65
9.6769,10.234,67
10.408,10.594,68
10.594,10.751,69
10.768,10.937,68
11.151,11.424,67
12.173,12.905,67
13.131,13.682,66
14.007,14.216,67
14.373,14.617,68
14.681,15.035,66
15.035,15.221,64
15.354,15.592,63
15.703,15.981,65
15.981,16.997,66
17.003,17.212,68
17.363,17.583,66
17.583,17.833,65
17.978,18.181,64
18.303,18.547,65
18.646,18.889,66
19.522,21.037,66
21.328,21.925,66
22.193,22.779,66
23.15,23.412,66
23.609,24.044,66
24.097,24.375,66
24.532,25.757,66
25.925,26.105,60
26.105,26.686,59
26.686,26.842,58
28.77,29.066,60
29.066,29.275,63
29.275,29.437,64
29.53,29.791,67
30.186,30.436,68
30.656,30.975,68
30.975,31.248,66
31.777,32.049,59
32.055,32.467,64
32.537,32.821,67
33.239,33.46,67
33.669,33.994,68
33.994,34.267,66
34.789,34.993,58
35.196,35.492,63
35.608,36.032,66
36.032,36.339,66
36.345,36.572,68
36.722,37.123,67
37.123,37.344,65
37.883,38.139,58
38.383,38.661,64
38.795,38.986,66
38.986,39.451,65
39.549,39.758,67
39.886,40.258,67
40.258,40.501,65
41.186,41.779,65
42.388,42.974,66
43.729,43.915,66
44.072,44.356,67
44.385,44.745,65
44.745,44.948,64
45.076,45.302,63
45.401,45.755,64
46.318,46.643,65
46.643,47.311,66
47.311,47.549,67
47.607,47.909,66
47.909,48.147,64
48.298,48.524,63
48.623,48.901,64
49.035,49.308,65
49.819,51.125,66
51.125,51.676,65
52.117,52.866,66
53.313,54.039,66
