0.44118,0.87655,56
0.88236,1.7937,61
1.7937,2.2175,60
2.2175,3.2972,61
3.303,3.6339,63
3.6339,4.2144,58
4.3247,4.9691,63
5.6657,5.8166,61
5.8166,6.1475,61
6.1475,7.1111,60
7.1111,7.5291,58
7.5349,8.3011,60
8.3011,9.2183,61
10.6,11.064,56
11.07,11.9,61
11.9,12.365,60
12.365,13.305,61
13.311,13.595,63
13.595,14.199,59
14.321,14.768,63
15.552,15.958,61
15.958,16.823,60
16.823,17.218,58
17.223,17.978,60
17.978,18.75,61
20.004,20.41,65
20.41,21.09,65
21.09,21.345,64
21.345,21.647,65
21.647,22.349,65
22.349,22.616,64
22.622,23.493,65
23.493,24.027,65
24.741,24.903,64
24.903,25.095,65
25.095,25.89,63
25.89,26.32,61
26.355,27.028,63
27.034,27.626,65
